Symbol,Open,High,Low,Vol,Close,Prev. Close,Turnover,Date
LBL,199.0,201.1,199.0,"23,388.00",199.5,200.0,"4,677,661.70",10-08-2022
LBL,199.0,201.1,199.0,"23,388.00",199.5,200.0,"4,677,661.70",10-08-2022
LBL,201.0,203.0,199.0,"21,124.00",199.0,199.5,"4,222,780.50",11-08-2022
LBL,201.0,203.0,199.0,"21,124.00",199.0,199.5,"4,222,780.50",12-08-2022
LBL,201.0,203.0,199.0,"21,124.00",199.0,199.5,"4,222,780.50",13-08-2022
LBL,197.1,201.9,197.1,"20,983.00",198.0,199.0,"4,160,225.80",14-08-2022
LBL,200.0,203.0,199.0,"22,361.00",202.0,198.0,"4,473,377.40",15-08-2022
LBL,202.0,204.0,199.0,"26,537.00",200.0,202.0,"5,315,314.20",16-08-2022
LBL,201.0,203.0,199.1,"25,539.00",199.5,200.0,"5,104,950.60",17-08-2022
LBL,199.6,203.0,199.1,"20,161.00",201.0,199.5,"4,046,210.50",18-08-2022
LBL,199.6,203.0,199.1,"20,161.00",201.0,199.5,"4,046,210.50",19-08-2022
LBL,199.6,203.0,199.1,"20,161.00",201.0,199.5,"4,046,210.50",20-08-2022
LBL,200.50,205.00,199.80,"25,502.00",199.80,201.00,"5,112,416.20",21-08-2022
