Symbol,Open,High,Low,Vol,Close,Prev. Close,Turnover,Date
PPL,284.1,305.8,255.7,"23,578.00",255.7,284.1,"6,326,271.50",16-10-2022
PPL,256.0,256.0,230.2,"7,417.00",230.2,255.7,"1,710,688.40",17-10-2022
PPL,256.0,256.0,230.2,"7,417.00",230.2,255.7,"1,710,688.40",18-10-2022
PPL,225.6,225.6,207.3,"46,633.00",213.0,230.2,"9,830,954.50",19-10-2022
PPL,208.8,225.0,205.0,"14,121.00",217.0,213.0,"3,055,821.10",20-10-2022
PPL,208.8,225.0,205.0,"14,121.00",217.0,213.0,"3,055,821.10",21-10-2022
PPL,208.8,225.0,205.0,"14,121.00",217.0,213.0,"3,055,821.10",22-10-2022
PPL,213.0,217.8,207.1,"7,780.00",216.0,217.0,"1,660,922.50",23-10-2022
PPL,213.0,217.8,207.1,"7,780.00",216.0,217.0,"1,660,922.50",24-10-2022
PPL,213.0,217.8,207.1,"7,780.00",216.0,217.0,"1,660,922.50",25-10-2022
PPL,213.0,217.8,207.1,"7,780.00",216.0,217.0,"1,660,922.50",26-10-2022
PPL,213.0,217.8,207.1,"7,780.00",216.0,217.0,"1,660,922.50",27-10-2022
PPL,213.0,217.8,207.1,"7,780.00",216.0,217.0,"1,660,922.50",28-10-2022
PPL,213.0,217.8,207.1,"7,780.00",216.0,217.0,"1,660,922.50",29-10-2022
PPL,213.0,217.8,207.1,"7,780.00",216.0,217.0,"1,660,922.50",30-10-2022
PPL,213.0,214.9,209.0,"11,450.00",210.0,216.0,"2,427,566.00",31-10-2022
PPL,205.8,221.2,204.1,"20,105.00",220.8,210.0,"4,237,046.90",01-11-2022
PPL,225.2,225.2,213.0,"19,520.00",219.8,220.8,"4,280,323.00",02-11-2022
PPL,215.5,221.0,211.5,"8,393.00",213.0,219.8,"1,807,773.00",03-11-2022
PPL,215.5,221.0,211.5,"8,393.00",213.0,219.8,"1,807,773.00",04-11-2022
PPL,210.0,219.0,210.0,"7,350.00",217.5,213.0,"1,585,612.00",06-11-2022
PPL,221.0,222.6,213.0,"27,195.00",213.0,217.5,"5,938,953.00",07-11-2022
PPL,208.8,216.5,208.8,"5,581.00",213.0,213.0,"1,196,512.50",08-11-2022
PPL,213.0,215.0,207.0,"7,623.00",207.0,213.0,"1,606,438.60",09-11-2022
PPL,207.0,209.0,202.0,"12,388.00",203.0,207.0,"2,528,795.70",10-11-2022
PPL,207.0,209.0,202.0,"12,388.00",203.0,207.0,"2,528,795.70",10-11-2022
PPL,207.0,209.0,202.0,"12,388.00",203.0,207.0,"2,528,795.70",11-11-2022
PPL,207.0,209.0,202.0,"12,388.00",203.0,207.0,"2,528,795.70",12-11-2022
PPL,203.0,203.0,199.8,"5,337.00",203.0,203.0,"1,074,898.80",13-11-2022
PPL,202.1,207.0,200.0,"4,600.00",206.9,203.0,"934,663.00",14-11-2022
PPL,203.0,206.5,200.0,"7,171.00",202.0,206.9,"1,459,286.10",15-11-2022
PPL,202.0,209.0,200.9,"8,432.00",203.0,202.0,"1,715,703.00",16-11-2022
PPL,203.0,212.8,203.0,"11,306.00",206.0,203.0,"2,364,587.00",17-11-2022
PPL,203.0,212.8,203.0,"11,306.00",206.0,203.0,"2,364,587.00",18-11-2022
PPL,203.0,212.8,203.0,"11,306.00",206.0,203.0,"2,364,587.00",19-11-2022
PPL,203.0,212.8,203.0,"11,306.00",206.0,203.0,"2,364,587.00",20-11-2022
PPL,203.0,212.8,203.0,"11,306.00",206.0,203.0,"2,364,587.00",21-11-2022
PPL,202.1,211.0,202.1,"6,585.00",204.2,206.0,"1,357,139.30",22-11-2022
PPL,201.3,214.5,201.3,"7,472.00",214.4,204.2,"1,526,255.60",23-11-2022
PPL,211.00,215.00,205.00,"7,005.00",211.00,214.40,"1,471,709.50",24-11-2022
