Symbol,Open,High,Low,Vol,Close,Prev. Close,Turnover,Date
NUBL,"1,025.00","1,039.00","1,005.10","8,698.00","1,014.00","1,024.20","8,876,086.10",10-08-2022
NUBL,"1,025.00","1,039.00","1,005.10","8,698.00","1,014.00","1,024.20","8,876,086.10",10-08-2022
NUBL,"1,020.00","1,022.00","1,000.00","11,295.00","1,001.00","1,014.00","11,379,712.50",11-08-2022
NUBL,"1,020.00","1,022.00","1,000.00","11,295.00","1,001.00","1,014.00","11,379,712.50",12-08-2022
NUBL,"1,020.00","1,022.00","1,000.00","11,295.00","1,001.00","1,014.00","11,379,712.50",13-08-2022
NUBL,"1,000.00","1,000.00",979.00,"12,469.00",980.00,"1,001.00","12,316,039.50",14-08-2022
NUBL,996.00,"1,014.00",985.00,"8,446.00","1,010.10",980.00,"8,454,842.90",15-08-2022
NUBL,"1,015.00","1,026.00",998.00,"12,982.00","1,000.00","1,010.10","13,110,778.40",16-08-2022
NUBL,997.00,"1,010.00",997.00,"3,430.00","1,000.00","1,000.00","3,431,711.40",17-08-2022
NUBL,"1,000.00","1,015.00",999.00,"9,451.00","1,010.00","1,000.00","9,521,774.60",18-08-2022
NUBL,"1,000.00","1,015.00",999.00,"9,451.00","1,010.00","1,000.00","9,521,774.60",19-08-2022
NUBL,"1,000.00","1,015.00",999.00,"9,451.00","1,010.00","1,000.00","9,521,774.60",20-08-2022
NUBL,"1,025.00","1,050.00","1,017.00","6,461.00","1,019.00","1,010.00","6,643,501.60",21-08-2022
NUBL,"1,019.00","1,019.00","1,008.10","6,319.00","1,008.30","1,019.00","6,398,161.10",22-08-2022
NUBL,"1,015.00","1,015.00","1,000.10","5,780.00","1,002.00","1,008.30","5,814,166.20",23-08-2022
NUBL,"1,019.00","1,020.00","1,002.00","8,673.00","1,007.00","1,002.00","8,795,004.30",24-08-2022
NUBL,"1,015.00","1,025.00","1,008.00","7,838.00","1,013.00","1,007.00","7,944,733.90",25-08-2022
NUBL,"1,001.00","1,009.00","1,000.00","2,302.00","1,009.00","1,013.00","2,308,019.10",26-08-2022
NUBL,"1,001.00","1,009.00","1,000.00","2,302.00","1,009.00","1,013.00","2,308,019.10",27-08-2022
NUBL,"1,001.00","1,008.00",985.10,"10,477.00",988.00,"1,009.00","10,415,789.20",28-08-2022
NUBL,993.00,"1,000.00",988.00,"4,224.00",998.00,988.00,"4,189,367.50",29-08-2022
NUBL,"1,000.00","1,007.90",992.00,"3,321.00",993.00,998.00,"3,319,216.30",30-08-2022
NUBL,981.00,996.00,971.00,"9,532.00",972.00,993.00,"9,339,899.80",31-08-2022
NUBL,974.00,"1,000.00",962.00,"7,376.00",990.00,972.00,"7,227,714.80",01-09-2022
NUBL,990.00,996.00,982.00,"4,715.00",985.00,990.00,"4,652,957.50",02-09-2022
NUBL,990.00,996.00,982.00,"4,715.00",985.00,990.00,"4,652,957.50",03-09-2022
NUBL,"1,004.00","1,004.00",985.10,"5,331.00",987.00,985.00,"5,296,960.40",04-09-2022
NUBL,"1,003.00","1,004.00",991.00,"3,822.00",996.00,987.00,"3,806,576.90",05-09-2022
NUBL,993.00,996.90,987.30,"6,981.00",993.00,996.00,"6,920,919.90",06-09-2022
NUBL,993.00,994.00,980.00,"3,925.00",981.10,993.00,"3,859,258.90",07-09-2022
NUBL,985.00,986.00,966.00,"3,799.00",975.00,981.10,"3,715,888.30",08-09-2022
NUBL,985.00,986.00,966.00,"3,799.00",975.00,981.10,"3,715,888.30",09-09-2022
NUBL,985.00,986.00,966.00,"3,799.00",975.00,981.10,"3,715,888.30",10-09-2022
NUBL,975.10,990.00,970.00,"2,508.00",972.50,975.00,"2,455,514.20",11-09-2022
NUBL,971.00,971.00,960.00,"3,125.00",966.00,972.50,"3,012,837.80",12-09-2022
NUBL,984.00,984.00,966.00,"2,320.00",970.00,966.00,"2,255,533.70",13-09-2022
NUBL,989.00,994.90,980.00,"4,976.00",986.40,970.00,"4,914,370.20",14-09-2022
NUBL,"1,003.70","1,003.70",952.10,"8,623.00",952.10,986.40,"8,325,497.90",15-09-2022
NUBL,945.00,960.00,935.00,"2,854.00",950.10,952.10,"2,720,477.70",16-09-2022
NUBL,945.00,960.00,935.00,"2,854.00",950.10,952.10,"2,720,477.70",17-09-2022
NUBL,946.00,948.00,926.50,"5,217.00",928.00,950.10,"4,868,642.30",18-09-2022
NUBL,946.00,948.00,926.50,"5,217.00",928.00,950.10,"4,868,642.30",19-09-2022
NUBL,920.00,920.00,892.00,"7,435.00",893.00,928.00,"6,702,394.90",20-09-2022
NUBL,905.00,909.50,892.00,"3,873.00",905.00,893.00,"3,490,558.60",21-09-2022
NUBL,905.00,905.00,889.00,"4,692.00",889.00,905.00,"4,199,235.80",22-09-2022
NUBL,905.00,905.00,889.00,"4,692.00",889.00,905.00,"4,199,235.80",23-09-2022
NUBL,905.00,905.00,889.00,"4,692.00",889.00,905.00,"4,199,235.80",24-09-2022
NUBL,890.00,900.00,875.20,"5,847.00",877.00,889.00,"5,159,577.10",25-09-2022
NUBL,890.00,900.00,875.20,"5,847.00",877.00,889.00,"5,159,577.10",26-09-2022
NUBL,885.00,893.90,875.00,"5,896.00",885.00,877.00,"5,223,668.20",27-09-2022
NUBL,880.00,901.50,880.00,"1,700.00",894.00,885.00,"1,523,429.90",28-09-2022
NUBL,902.00,908.00,895.10,"4,058.00",907.00,894.00,"3,664,091.00",29-09-2022
NUBL,902.00,908.00,895.10,"4,058.00",907.00,894.00,"3,664,091.00",30-09-2022
NUBL,902.00,908.00,895.10,"4,058.00",907.00,894.00,"3,664,091.00",01-10-2022
NUBL,902.00,908.00,895.10,"4,058.00",907.00,894.00,"3,664,091.00",02-10-2022
NUBL,902.00,908.00,895.10,"4,058.00",907.00,894.00,"3,664,091.00",03-10-2022
NUBL,902.00,908.00,895.10,"4,058.00",907.00,894.00,"3,664,091.00",04-10-2022
